Curvature_Error,Curvature_AbsError,Curvature_True,RunID
2.4625278353916646e-06,2.4625278353916646e-06,0.0181818182,test 2
-1.0636509409737982e-06,1.0636509409737982e-06,0.0181818182,test 2
4.917544988054801e-07,4.917544988054801e-07,0.0181818182,test 2
7.888094807582957e-07,7.888094807582957e-07,0.0181818182,test 2
4.68007115977942e-08,4.68007115977942e-08,0.0181818182,test 2
-1.3904350544893807e-07,1.3904350544893807e-07,0.0181818182,test 2
5.3879825167614526e-06,5.3879825167614526e-06,0.0181818182,test 2
-8.083866452276989e-08,8.083866452276989e-08,0.0181818182,test 2
9.617192588476375e-08,9.617192588476375e-08,0.0181818182,test 2
7.053559305036233e-06,7.053559305036233e-06,0.0181818182,test 2
1.1314315981926504e-06,1.1314315981926504e-06,0.0181818182,test 2
9.388685141577952e-06,9.388685141577952e-06,0.0181818182,test 2
-4.169500115499408e-06,4.169500115499408e-06,0.0181818182,test 2
5.413055121198523e-06,5.413055121198523e-06,0.0181818182,test 2
9.122797168324703e-06,9.122797168324703e-06,0.0181818182,test 2
-1.959803011195027e-06,1.959803011195027e-06,0.0181818182,test 2
-2.0792114466955391e-07,2.0792114466955391e-07,0.0181818182,test 2
-2.002071382546655e-06,2.002071382546655e-06,0.0181818182,test 2
-9.117321374159382e-07,9.117321374159382e-07,0.0181818182,test 2
3.6744283522793797e-07,3.6744283522793797e-07,0.0181818182,test 2
-7.740084292592875e-08,7.740084292592875e-08,0.0181818182,test 2
4.402501501445111e-07,4.402501501445111e-07,0.0181818182,test 2
7.743522142701631e-07,7.743522142701631e-07,0.0181818182,test 2
4.127305546931109e-06,4.127305546931109e-06,0.0181818182,test 2
-2.2760717429889943e-07,2.2760717429889943e-07,0.0181818182,test 2
1.797971928216291e-07,1.797971928216291e-07,0.0181818182,test 2
-3.4371091813326093e-07,3.4371091813326093e-07,0.0181818182,test 2
-5.474711277028699e-08,5.474711277028699e-08,0.0181818182,test 2
4.2228686552431283e-07,4.2228686552431283e-07,0.0181818182,test 2
9.866821451889884e-08,9.866821451889884e-08,0.0181818182,test 2
2.054745489275811e-07,2.054745489275811e-07,0.0181818182,test 2
3.707781541240074e-07,3.707781541240074e-07,0.0181818182,test 2
4.2436085154889946e-07,4.2436085154889946e-07,0.0181818182,test 2
8.466800434335509e-07,8.466800434335509e-07,0.0181818182,test 2
6.30992945900577e-07,6.30992945900577e-07,0.0181818182,test 2
6.36594469118068e-08,6.36594469118068e-08,0.0181818182,test 2
-1.1911736782707627e-07,1.1911736782707627e-07,0.0181818182,test 2
1.5586526310139293e-06,1.5586526310139293e-06,0.0181818182,test 2
-6.522984728682402e-07,6.522984728682402e-07,0.0181818182,test 2
6.767284678917129e-07,6.767284678917129e-07,0.0181818182,test 2
-3.836178238299237e-07,3.836178238299237e-07,0.0181818182,test 2
-6.245322490064376e-07,6.245322490064376e-07,0.0181818182,test 2
1.1026562509418303e-06,1.1026562509418303e-06,0.0181818182,test 2
-1.457786907126113e-07,1.457786907126113e-07,0.0181818182,test 2
-6.064341724308642e-07,6.064341724308642e-07,0.0181818182,test 2
-8.310127375781018e-07,8.310127375781018e-07,0.0181818182,test 2
1.0205551963481108e-06,1.0205551963481108e-06,0.0181818182,test 2
1.0512962037301232e-06,1.0512962037301232e-06,0.0181818182,test 2
3.708563648986696e-07,3.708563648986696e-07,0.0181818182,test 2
3.77273899562075e-07,3.77273899562075e-07,0.0181818182,test 2
8.344132661625148e-07,8.344132661625148e-07,0.0181818182,test 2
6.786384818616154e-07,6.786384818616154e-07,0.0181818182,test 2
6.672409120327127e-07,6.672409120327127e-07,0.0181818182,test 2
-1.1297204331219002e-06,1.1297204331219002e-06,0.0181818182,test 2
-1.9511410206257684e-08,1.9511410206257684e-08,0.0181818182,test 2
3.799870951455564e-06,3.799870951455564e-06,0.0181818182,test 2
5.653597465078708e-07,5.653597465078708e-07,0.0181818182,test 2
1.515913220298537e-08,1.515913220298537e-08,0.0181818182,test 2
8.200366452305874e-07,8.200366452305874e-07,0.0181818182,test 2
1.602559432066497e-06,1.602559432066497e-06,0.0181818182,test 2
5.110098520062778e-07,5.110098520062778e-07,0.0181818182,test 2
5.482467558375059e-07,5.482467558375059e-07,0.0181818182,test 2
4.0384373520274686e-07,4.0384373520274686e-07,0.0181818182,test 2
-5.702000380886085e-08,5.702000380886085e-08,0.0181818182,test 2
2.3281125272750502e-07,2.3281125272750502e-07,0.0181818182,test 2
9.341707364780849e-07,9.341707364780849e-07,0.0181818182,test 2
1.304303686739533e-06,1.304303686739533e-06,0.0181818182,test 2
1.5595794663585127e-06,1.5595794663585127e-06,0.0181818182,test 2
1.448123961793335e-06,1.448123961793335e-06,0.0181818182,test 2
1.0286150125028704e-06,1.0286150125028704e-06,0.0181818182,test 2
2.3771854252979674e-06,2.3771854252979674e-06,0.0181818182,test 2
-4.2689951882529664e-08,4.2689951882529664e-08,0.0181818182,test 2
-2.2469693411117375e-07,2.2469693411117375e-07,0.0181818182,test 2
1.5107843915826424e-07,1.5107843915826424e-07,0.0181818182,test 2
5.730662447356316e-07,5.730662447356316e-07,0.0181818182,test 2
-1.2263955851549158e-07,1.2263955851549158e-07,0.0181818182,test 2
-1.7435915230026855e-07,1.7435915230026855e-07,0.0181818182,test 2
1.1960459051982286e-07,1.1960459051982286e-07,0.0181818182,test 2
1.388430781804062e-07,1.388430781804062e-07,0.0181818182,test 2
5.941457814628848e-08,5.941457814628848e-08,0.0181818182,test 2
2.7982192603998035e-07,2.7982192603998035e-07,0.0181818182,test 2
2.4039018059127115e-07,2.4039018059127115e-07,0.0181818182,test 2
-3.320274222159969e-07,3.320274222159969e-07,0.0181818182,test 2
1.944914229841388e-07,1.944914229841388e-07,0.0181818182,test 2
1.1482130899201359e-07,1.1482130899201359e-07,0.0181818182,test 2
2.654446401573196e-08,2.654446401573196e-08,0.0181818182,test 2
6.464298961741943e-08,6.464298961741943e-08,0.0181818182,test 2
1.1511166401675932e-07,1.1511166401675932e-07,0.0181818182,test 2
2.1973602782818236e-07,2.1973602782818236e-07,0.0181818182,test 2
-1.1085639185434704e-07,1.1085639185434704e-07,0.0181818182,test 2
-7.426202736429688e-08,7.426202736429688e-08,0.0181818182,test 2
3.147740690288836e-07,3.147740690288836e-07,0.0181818182,test 2
-2.8835668084564725e-07,2.8835668084564725e-07,0.0181818182,test 2
8.888788540981074e-08,8.888788540981074e-08,0.0181818182,test 2
2.620491870962416e-07,2.620491870962416e-07,0.0181818182,test 2
-1.964506990623227e-07,1.964506990623227e-07,0.0181818182,test 2
1.584170160676135e-08,1.584170160676135e-08,0.0181818182,test 2
-2.9511069685531077e-07,2.9511069685531077e-07,0.0181818182,test 2
-8.476092211093245e-08,8.476092211093245e-08,0.0181818182,test 2
-1.8672253460430555e-07,1.8672253460430555e-07,0.0181818182,test 2
7.564772034132639e-08,7.564772034132639e-08,0.0181818182,test 2
7.080079335412826e-07,7.080079335412826e-07,0.0181818182,test 2
3.041265121579706e-07,3.041265121579706e-07,0.0181818182,test 2
-1.7871164983279675e-07,1.7871164983279675e-07,0.0181818182,test 2
-3.86673326240039e-08,3.86673326240039e-08,0.0181818182,test 2
-7.516369368229525e-08,7.516369368229525e-08,0.0181818182,test 2
-1.8491827522351678e-07,1.8491827522351678e-07,0.0181818182,test 2
1.9391727876932885e-07,1.9391727876932885e-07,0.0181818182,test 2
5.414679059220773e-07,5.414679059220773e-07,0.0181818182,test 2
-9.164883228718335e-08,9.164883228718335e-08,0.0181818182,test 2
-1.715968750391761e-07,1.715968750391761e-07,0.0181818182,test 2
-4.2388424713671324e-07,4.2388424713671324e-07,0.0181818182,test 2
-1.1960537105865088e-08,1.1960537105865088e-08,0.0181818182,test 2
1.2369427891331664e-07,1.2369427891331664e-07,0.0181818182,test 2
2.9395100752810377e-08,2.9395100752810377e-08,0.0181818182,test 2
-3.057401499681478e-08,3.057401499681478e-08,0.0181818182,test 2
-1.5398242768707715e-07,1.5398242768707715e-07,0.0181818182,test 2
1.649658124686093e-07,1.649658124686093e-07,0.0181818182,test 2
1.2996046131613648e-08,1.2996046131613648e-08,0.0181818182,test 2
-3.019044335361709e-08,3.019044335361709e-08,0.0181818182,test 2
1.6225699895830448e-07,1.6225699895830448e-07,0.0181818182,test 2
1.8428391964156465e-07,1.8428391964156465e-07,0.0181818182,test 2
3.774304659191763e-07,3.774304659191763e-07,0.0181818182,test 2
2.2637106656189787e-07,2.2637106656189787e-07,0.0181818182,test 2
-3.861966517415549e-08,3.861966517415549e-08,0.0181818182,test 2
4.0662719523812396e-07,4.0662719523812396e-07,0.0181818182,test 2
-5.896719035593245e-07,5.896719035593245e-07,0.0181818182,test 2
2.0709915811087387e-07,2.0709915811087387e-07,0.0181818182,test 2
-2.3599611988223135e-07,2.3599611988223135e-07,0.0181818182,test 2
-1.05606253558016e-07,1.05606253558016e-07,0.0181818182,test 2
-4.9383099382308e-07,4.9383099382308e-07,0.0181818182,test 2
-2.1924103329323819e-07,2.1924103329323819e-07,0.0181818182,test 2
-7.981071866586253e-08,7.981071866586253e-08,0.0181818182,test 2
4.59769218547762e-07,4.59769218547762e-07,0.0181818182,test 2
1.6723243969479773e-07,1.6723243969479773e-07,0.0181818182,test 2
2.4538909200802483e-07,2.4538909200802483e-07,0.0181818182,test 2
1.1603917166383426e-07,1.1603917166383426e-07,0.0181818182,test 2
-9.330976661822699e-08,9.330976661822699e-08,0.0181818182,test 2
-1.2148546551030148e-07,1.2148546551030148e-07,0.0181818182,test 2
-1.0569170660543192e-07,1.0569170660543192e-07,0.0181818182,test 2
-3.669316805503253e-07,3.669316805503253e-07,0.0181818182,test 2
1.356189357516746e-07,1.356189357516746e-07,0.0181818182,test 2
-1.3941038324444266e-07,1.3941038324444266e-07,0.0181818182,test 2
4.442619649484836e-07,4.442619649484836e-07,0.0181818182,test 2
1.1613096507004372e-07,1.1613096507004372e-07,0.0181818182,test 2
-3.858694183171696e-07,3.858694183171696e-07,0.0181818182,test 2
-3.1126837127595786e-07,3.1126837127595786e-07,0.0181818182,test 2
-2.8070561363530144e-07,2.8070561363530144e-07,0.0181818182,test 2
-4.2212007780872973e-07,4.2212007780872973e-07,0.0181818182,test 2
-4.2118883721020683e-08,4.2118883721020683e-08,0.0181818182,test 2
7.515882302529253e-07,7.515882302529253e-07,0.0181818182,test 2
2.6334784839973646e-07,2.6334784839973646e-07,0.0181818182,test 2
-8.346371919293327e-08,8.346371919293327e-08,0.0181818182,test 2
-8.772181271307633e-08,8.772181271307633e-08,0.0181818182,test 2
-3.7098230699569856e-07,3.7098230699569856e-07,0.0181818182,test 2
-1.1485766077817816e-07,1.1485766077817816e-07,0.0181818182,test 2
5.933965855839385e-08,5.933965855839385e-08,0.0181818182,test 2
-2.905238421190004e-07,2.905238421190004e-07,0.0181818182,test 2
5.226039955022466e-07,5.226039955022466e-07,0.0181818182,test 2
-5.333072727424504e-07,5.333072727424504e-07,0.0181818182,test 2
5.34222521622954e-06,5.34222521622954e-06,0.0181818182,test 2
5.7963879727084e-06,5.7963879727084e-06,0.0181818182,test 2
2.5419890818424717e-06,2.5419890818424717e-06,0.0181818182,test 2
6.682065040862495e-06,6.682065040862495e-06,0.0181818182,test 2
3.38404651207061e-06,3.38404651207061e-06,0.0181818182,test 2
-7.872622760668468e-06,7.872622760668468e-06,0.0181818182,test 2
1.5928715169470642e-06,1.5928715169470642e-06,0.0181818182,test 2
4.109651021936417e-06,4.109651021936417e-06,0.0181818182,test 2
3.2141445753808284e-06,3.2141445753808284e-06,0.0181818182,test 2
3.3936754381229395e-06,3.3936754381229395e-06,0.0181818182,test 2
-5.756210572652187e-06,5.756210572652187e-06,0.0181818182,test 2
-5.132554566369962e-06,5.132554566369962e-06,0.0181818182,test 2
2.9520210663405017e-05,2.9520210663405017e-05,0.0181818182,test 2
2.0238193628417667e-05,2.0238193628417667e-05,0.0181818182,test 2
-3.2074957262151482e-06,3.2074957262151482e-06,0.0181818182,test 2
6.4846303997161125e-06,6.4846303997161125e-06,0.0181818182,test 2
1.4391910512431827e-06,1.4391910512431827e-06,0.0181818182,test 2
1.721827433544959e-06,1.721827433544959e-06,0.0181818182,test 2
-1.6998292376099733e-06,1.6998292376099733e-06,0.0181818182,test 2
6.4783496490986026e-06,6.4783496490986026e-06,0.0181818182,test 2
1.122843894467429e-06,1.122843894467429e-06,0.0181818182,test 2
-1.2005156306144071e-06,1.2005156306144071e-06,0.0181818182,test 2
2.477138674926438e-06,2.477138674926438e-06,0.0181818182,test 2
-8.344992215431751e-06,8.344992215431751e-06,0.0181818182,test 2
8.412026417735363e-06,8.412026417735363e-06,0.0181818182,test 2
1.4249181659146959e-06,1.4249181659146959e-06,0.0181818182,test 2
1.2307274524971795e-05,1.2307274524971795e-05,0.0181818182,test 2
-7.986289129284507e-07,7.986289129284507e-07,0.0181818182,test 2
9.965736640915601e-07,9.965736640915601e-07,0.0181818182,test 2
1.3431680710093707e-06,1.3431680710093707e-06,0.0181818182,test 2
6.847567974206659e-07,6.847567974206659e-07,0.0181818182,test 2
-3.3840646185348544e-06,3.3840646185348544e-06,0.0181818182,test 2
-3.3237757192383643e-08,3.3237757192383643e-08,0.0181818182,test 2
-6.476733059590511e-08,6.476733059590511e-08,0.0181818182,test 2
1.4220979214947527e-06,1.4220979214947527e-06,0.0181818182,test 2
2.340938706549972e-06,2.340938706549972e-06,0.0181818182,test 2
1.5589764110573306e-05,1.5589764110573306e-05,0.0181818182,test 2
-2.4417489262462677e-07,2.4417489262462677e-07,0.0181818182,test 2
9.845236607571722e-06,9.845236607571722e-06,0.0181818182,test 2
1.4166817528561693e-06,1.4166817528561693e-06,0.0181818182,test 2
-1.0010314057427167e-05,1.0010314057427167e-05,0.0181818182,test 2
1.8210132192476858e-06,1.8210132192476858e-06,0.0181818182,test 2
-3.1377149259728676e-07,3.1377149259728676e-07,0.0181818182,test 2
3.0950034834650864e-07,3.0950034834650864e-07,0.0181818182,test 2
7.076692491066183e-07,7.076692491066183e-07,0.0181818182,test 2
-4.521994027457954e-07,4.521994027457954e-07,0.0181818182,test 2
5.663149510483356e-07,5.663149510483356e-07,0.0181818182,test 2
1.732806848370183e-06,1.732806848370183e-06,0.0181818182,test 2
-2.6130743805904966e-07,2.6130743805904966e-07,0.0181818182,test 2
-1.0799917057290054e-06,1.0799917057290054e-06,0.0181818182,test 2
3.306490754563518e-07,3.306490754563518e-07,0.0181818182,test 2
-8.180325558986012e-07,8.180325558986012e-07,0.0181818182,test 2
2.1644502726930748e-07,2.1644502726930748e-07,0.0181818182,test 2
-8.988395208582578e-07,8.988395208582578e-07,0.0181818182,test 2
8.68228721601777e-07,8.68228721601777e-07,0.0181818182,test 2
8.651647408104701e-07,8.651647408104701e-07,0.0181818182,test 2
8.59361893448124e-07,8.59361893448124e-07,0.0181818182,test 2
1.0906035520889812e-06,1.0906035520889812e-06,0.0181818182,test 2
1.2393149836087414e-06,1.2393149836087414e-06,0.0181818182,test 2
2.654022088006275e-06,2.654022088006275e-06,0.0181818182,test 2
4.5586301052093214e-06,4.5586301052093214e-06,0.0181818182,test 2
1.0448322081333533e-05,1.0448322081333533e-05,0.0181818182,test 2
1.596157964131248e-05,1.596157964131248e-05,0.0181818182,test 2
2.4672974003350084e-05,2.4672974003350084e-05,0.0181818182,test 2
9.19445498673288e-06,9.19445498673288e-06,0.0181818182,test 2
3.6866207859496958e-06,3.6866207859496958e-06,0.0181818182,test 2
-3.536124949507502e-06,3.536124949507502e-06,0.0181818182,test 2
-3.868435335657033e-06,3.868435335657033e-06,0.0181818182,test 2
4.0887973302289327e-07,4.0887973302289327e-07,0.0181818182,test 2
5.490205042604779e-07,5.490205042604779e-07,0.0181818182,test 2
5.829226809150184e-06,5.829226809150184e-06,0.0181818182,test 2
-5.634825226651791e-06,5.634825226651791e-06,0.0181818182,test 2
4.746855884651263e-06,4.746855884651263e-06,0.0181818182,test 2
1.9122082562245124e-06,1.9122082562245124e-06,0.0181818182,test 2
6.5862634309674095e-06,6.5862634309674095e-06,0.0181818182,test 2
1.2714927030504919e-05,1.2714927030504919e-05,0.0181818182,test 2
5.55716242492052e-06,5.55716242492052e-06,0.0181818182,test 2
3.502799594728642e-05,3.502799594728642e-05,0.0181818182,test 2
2.5736448186194916e-05,2.5736448186194916e-05,0.0181818182,test 2
-1.0334228059200729e-05,1.0334228059200729e-05,0.0181818182,test 2
-1.3645607147349387e-05,1.3645607147349387e-05,0.0181818182,test 2
2.7147441583122434e-06,2.7147441583122434e-06,0.0181818182,test 2
4.985155150592779e-07,4.985155150592779e-07,0.0181818182,test 2
4.501865475757538e-06,4.501865475757538e-06,0.0181818182,test 2
-4.1520277189281696e-06,4.1520277189281696e-06,0.0181818182,test 2
1.5195645434940702e-05,1.5195645434940702e-05,0.0181818182,test 2
1.3794665974561221e-05,1.3794665974561221e-05,0.0181818182,test 2
1.0005498528278117e-05,1.0005498528278117e-05,0.0181818182,test 2
9.52133943824332e-06,9.52133943824332e-06,0.0181818182,test 2
1.3516450699142812e-06,1.3516450699142812e-06,0.0181818182,test 2
1.1319540576780474e-06,1.1319540576780474e-06,0.0181818182,test 2
2.265585685484045e-06,2.265585685484045e-06,0.0181818182,test 2
4.401840703237292e-06,4.401840703237292e-06,0.0181818182,test 2
1.9628419390613216e-06,1.9628419390613216e-06,0.0181818182,test 2
3.021185728344783e-06,3.021185728344783e-06,0.0181818182,test 2
-6.293399982953973e-07,6.293399982953973e-07,0.0181818182,test 2
-2.9513417737110637e-06,2.9513417737110637e-06,0.0181818182,test 2
4.521299492427772e-06,4.521299492427772e-06,0.0181818182,test 2
3.3056763141386947e-07,3.3056763141386947e-07,0.0181818182,test 2
-1.8737016847583665e-06,1.8737016847583665e-06,0.0181818182,test 2
6.134058954908317e-07,6.134058954908317e-07,0.0181818182,test 2
-1.5027953191235066e-06,1.5027953191235066e-06,0.0181818182,test 2
-9.821358135132796e-07,9.821358135132796e-07,0.0181818182,test 2
3.2310205279051374e-06,3.2310205279051374e-06,0.0181818182,test 2
9.456407373299724e-07,9.456407373299724e-07,0.0181818182,test 2
-7.463250871475591e-08,7.463250871475591e-08,0.0181818182,test 2
7.0039284114434275e-06,7.0039284114434275e-06,0.0181818182,test 2
3.5838841735136295e-06,3.5838841735136295e-06,0.0181818182,test 2
4.306993300801781e-06,4.306993300801781e-06,0.0181818182,test 2
9.554993654292687e-06,9.554993654292687e-06,0.0181818182,test 2
-1.984911316057353e-06,1.984911316057353e-06,0.0181818182,test 2
1.2433974421362237e-06,1.2433974421362237e-06,0.0181818182,test 2
5.019444205365403e-06,5.019444205365403e-06,0.0181818182,test 2
-2.461541167633752e-07,2.461541167633752e-07,0.0181818182,test 2
3.560534864336523e-06,3.560534864336523e-06,0.0181818182,test 2
6.096014112319526e-07,6.096014112319526e-07,0.0181818182,test 2
1.046263430903166e-06,1.046263430903166e-06,0.0181818182,test 2
-5.562188100938226e-07,5.562188100938226e-07,0.0181818182,test 2
-2.1830788584503713e-06,2.1830788584503713e-06,0.0181818182,test 2
-1.7013583050277947e-06,1.7013583050277947e-06,0.0181818182,test 2
1.229181177290345e-06,1.229181177290345e-06,0.0181818182,test 2
-7.145297020970387e-07,7.145297020970387e-07,0.0181818182,test 2
1.7884511448636176e-06,1.7884511448636176e-06,0.0181818182,test 2
-1.2831068264794465e-06,1.2831068264794465e-06,0.0181818182,test 2
1.9756353420372075e-06,1.9756353420372075e-06,0.0181818182,test 2
-1.9646122218636153e-07,1.9646122218636153e-07,0.0181818182,test 2
8.670515550951441e-07,8.670515550951441e-07,0.0181818182,test 2
2.8404466634324166e-06,2.8404466634324166e-06,0.0181818182,test 2
-3.3555561763133623e-06,3.3555561763133623e-06,0.0181818182,test 2
2.3566833738664084e-07,2.3566833738664084e-07,0.0181818182,test 2
2.657941899561478e-07,2.657941899561478e-07,0.0181818182,test 2
6.129039485415488e-07,6.129039485415488e-07,0.0181818182,test 2
-6.969800028754081e-07,6.969800028754081e-07,0.0181818182,test 2
1.9739312179245516e-07,1.9739312179245516e-07,0.0181818182,test 2
6.374367500991407e-07,6.374367500991407e-07,0.0181818182,test 2
3.987843018686543e-07,3.987843018686543e-07,0.0181818182,test 2
